480331,-1.62,-1.74,9.64,-27.59,-7.22,24.24
480353,-1.32,-1.25,9.23,-25.90,-11.63,21.79
480375,-1.36,-1.12,9.26,-29.08,-12.60,23.04
480397,-0.99,-2.00,8.96,-31.45,-9.76,21.89
480419,-1.12,-2.05,9.30,-27.07,-8.47,21.76
480441,-1.33,-1.88,9.60,-20.81,-10.88,21.95
480463,-1.48,-1.85,9.25,-21.90,-12.08,19.77
480485,-1.31,-2.05,9.56,-25.79,-12.05,17.59
480507,-1.49,-2.37,9.88,-18.73,-11.18,18.51
480529,-1.41,-2.45,9.46,-17.90,-7.17,14.61
480551,-1.89,-2.28,10.51,-19.56,-15.73,16.29
480573,-1.23,-2.11,9.65,-19.26,-23.43,14.20
480595,-1.11,-2.28,9.28,-22.78,-20.75,15.03
480617,-1.12,-2.47,9.43,-26.45,-19.00,13.52
480639,-1.17,-2.72,9.35,-24.38,-18.22,14.98
480661,-1.08,-2.37,9.20,-17.35,-16.95,16.69
480683,-0.97,-2.43,9.07,-19.62,-15.73,17.24
480705,-1.10,-2.50,8.89,-23.06,-17.39,15.53
480727,-1.15,-2.41,9.08,-26.02,-14.90,20.25
480749,-0.79,-3.01,9.10,-24.67,-19.10,31.08
480771,-0.55,-3.65,9.13,-32.98,-20.45,32.24
480793,-0.17,-3.54,8.47,-28.69,-17.03,16.48
480815,-0.44,-2.91,9.02,-21.86,-14.57,18.03
480837,-0.40,-3.48,9.19,-18.87,-16.42,26.39
480859,-0.18,-2.90,8.71,-28.44,-22.56,19.49
480881,-0.22,-3.16,8.99,-34.50,-28.63,19.58
480903,0.05,-3.76,8.82,-27.76,-25.86,15.52
480925,-0.26,-3.64,9.15,-27.24,-17.53,14.99
480947,-0.30,-3.85,9.42,-27.82,-23.86,12.84
480969,0.18,-3.37,8.80,-33.26,-24.43,5.29
480991,0.27,-4.10,8.87,-31.12,-23.11,9.67
481013,0.39,-3.79,8.82,-23.32,-21.55,8.67
481035,0.19,-3.58,8.83,-29.27,-23.12,9.49
481057,0.08,-4.79,9.19,-30.86,-27.95,4.81
481079,0.13,-4.41,9.06,-22.77,-27.75,3.16
481101,0.16,-4.41,9.28,-23.60,-27.37,3.26
481123,0.29,-4.43,9.13,-28.75,-29.24,-8.15
481145,0.76,-4.69,8.52,-29.61,-38.51,-8.51
481167,0.72,-4.18,8.44,-25.81,-29.13,-8.95
481189,0.68,-3.78,8.56,-24.06,-35.47,-5.27
481211,1.04,-4.60,8.22,-24.10,-29.91,-2.25
481233,1.34,-5.30,8.34,-27.01,-29.20,-12.97
481255,1.51,-5.05,8.41,-24.82,-26.55,-14.31
481277,1.51,-5.14,8.60,-6.95,-24.43,-9.24
