424803,-4.71,4.71,3.04,49.37,-31.50,46.34
424825,-10.09,3.12,5.04,25.46,-70.08,26.19
424847,-11.16,7.86,3.33,36.73,-238.59,-16.23
424869,-1.19,5.35,4.87,31.44,-242.21,20.68
424891,-9.27,5.55,7.39,85.06,-19.66,52.10
424913,-13.16,7.09,6.07,32.73,-250.14,-55.16
424935,-7.63,9.10,3.84,-58.24,-250.14,-118.23
424957,-3.09,6.84,6.79,-46.75,-250.14,-52.52
424979,-7.10,14.13,8.03,-190.78,-250.14,-31.28
425001,0.08,9.71,3.77,-250.14,-250.14,131.00
425023,5.09,-0.11,5.73,-250.14,-242.69,117.57
425045,2.59,-2.82,7.81,-208.78,-97.79,-37.07
425067,2.11,1.10,7.57,-125.92,-65.53,-59.13
425089,3.69,0.72,6.67,-105.05,-0.38,-35.28
425111,3.40,0.89,9.80,-127.82,67.69,-12.67
425133,0.66,-0.61,8.83,-128.85,89.82,-19.98
425155,-1.12,0.99,8.61,-131.04,81.27,-27.50
425177,-1.25,1.08,9.41,-185.15,45.66,9.69
425199,-0.17,-5.42,8.57,-201.71,-3.15,44.24
425221,1.05,-7.19,8.09,-66.98,77.66,-51.72
425243,0.28,-3.90,6.89,-4.48,96.63,-55.44
425265,-2.71,0.31,9.05,-62.70,111.48,-1.38
425287,-5.12,-4.30,9.97,-132.63,23.17,72.15
425309,-2.21,-9.33,8.81,-55.13,-54.50,6.20
425331,-2.70,-5.32,8.38,57.53,-34.65,-14.85
425353,-1.29,-3.02,7.54,53.70,-80.34,-8.92
425375,2.51,-2.96,7.89,43.51,-27.40,23.34
425397,-1.43,-3.46,9.58,68.73,13.23,58.76
425419,2.20,-4.36,7.24,78.50,43.06,33.56
425441,2.46,-3.62,5.69,160.55,164.73,11.16
425463,-2.63,3.18,9.84,100.97,156.45,31.94
425485,1.17,-0.65,9.39,27.53,211.73,101.82
425507,-3.79,-4.09,8.04,99.05,248.69,100.10
425529,-1.82,-2.57,5.71,218.40,250.13,46.45
425551,-9.54,5.89,9.93,179.16,250.13,51.95
425573,-7.99,4.34,6.95,33.68,118.55,73.19
425595,-4.73,-1.99,6.27,50.32,118.54,84.57
425617,-11.12,1.72,8.21,109.31,152.48,35.22
425639,-9.49,6.14,7.26,5.57,92.00,85.78
425661,-7.57,-4.50,1.39,114.24,250.13,160.36
425683,-12.93,8.98,8.35,98.03,172.19,21.15
425705,-10.86,0.05,4.85,61.52,90.95,-14.50
425727,-11.73,8.37,4.40,-11.89,-7.02,-10.16
425749,-10.06,-0.60,3.91,44.88,42.89,-3.06
425771,-9.52,5.43,6.48,-27.31,-158.98,49.29
425793,-7.75,2.89,5.14,-70.19,-63.48,-45.73
425815,-10.25,5.55,6.30,-113.30,-111.78,-67.22
425837,-9.44,5.10,4.98,-141.95,-178.41,-81.21
425859,-6.51,2.78,3.99,-136.61,-157.21,-65.80
425881,-9.57,4.91,6.59,-159.81,-177.82,-110.25
425903,-6.33,5.47,4.42,-235.59,-243.60,-106.23
425925,-2.61,-3.20,5.20,-219.84,-200.09,-86.64
425947,-5.08,-3.17,8.63,-152.66,-134.71,-81.85
425969,-5.78,0.15,8.72,-152.68,-177.36,-104.52
425991,-2.75,2.35,5.98,-170.11,-179.14,-75.50
426013,0.33,-4.90,5.99,-159.27,-165.10,-31.89
426035,1.90,-8.87,6.48,-51.26,-59.73,-35.76
426057,-2.21,-3.69,8.40,5.81,-23.33,-16.08
426079,-1.54,-2.02,7.40,-11.91,-32.21,-19.35
426101,-2.13,-3.57,9.38,-57.37,-50.46,-30.55
426123,-2.03,-5.37,10.96,-52.69,-48.66,-24.59
426145,-2.92,-3.42,9.87,-36.89,-57.99,-58.79
426167,-4.31,1.85,9.38,-94.47,-88.69,-84.98
426189,-2.86,0.37,8.35,-164.71,-140.96,-72.92
426211,-2.02,-2.17,8.25,-173.76,-139.95,-51.57
426233,-0.69,-3.15,7.23,-216.61,-184.17,-64.69
426255,0.45,-4.26,5.84,-230.24,-179.88,-51.08
426277,1.03,-7.87,5.74,-211.79,-177.15,-15.56
426299,3.26,-11.31,4.94,-172.79,-170.44,0.21
426321,3.43,-10.17,4.79,-100.95,-112.29,0.44
426343,2.76,-9.05,4.76,-73.34,-99.37,3.27
426365,2.77,-9.01,4.15,-60.08,-87.21,10.54
426387,3.88,-10.20,3.48,-42.65,-65.73,22.73
426409,3.78,-10.49,3.75,2.44,-40.96,29.85
426431,4.37,-10.64,2.47,67.41,-17.48,37.76
426453,6.02,-11.54,1.92,151.96,52.45,81.24
426475,3.49,-11.92,5.39,220.15,114.96,76.87
426497,2.83,-11.87,4.27,242.79,96.08,7.67
426519,0.44,-4.18,2.68,250.13,140.33,-12.58
426541,0.42,-3.74,5.03,250.13,142.74,13.42
426563,-1.24,-4.59,6.69,250.13,164.32,-7.88
426585,-5.46,2.05,11.15,179.80,78.14,-34.49
426607,-1.28,0.90,10.59,43.01,-26.12,-24.31
426629,0.13,-1.70,9.86,24.94,-22.43,-14.19
426651,0.34,-0.68,10.54,19.75,-7.77,-6.11
426673,1.64,0.24,9.07,-41.44,-13.28,9.30
426695,3.21,0.04,10.18,-131.03,23.34,34.73
426717,0.28,-5.25,14.04,-141.37,23.02,54.31
426739,3.42,-5.31,8.53,-97.49,41.41,27.39
426761,1.89,0.11,5.36,-104.76,130.49,71.59
